key,PROMEDIO,EMPLEO_DESEMPLEADO,EMPLEO_EMPLEADO,EMPLEO_INDEPENDIENTE,EMPLEO_OTRO,EMPLEO_SIN_INFO,ESTRATO_0,ESTRATO_1,ESTRATO_2,ESTRATO_3,ESTRATO_4,ESTRATO_5,ESTRATO_6,PROGRAMA_INGENIERIA_DE_SISTEMAS,PROGRAMA_INGENIERIA_ELECTROMECANICA,PROGRAMA_INGENIERIA_EN_DISENO_DE_MAQUINAS_Y_PRODUCTOS_INDUSTRIALES,PROGRAMA_INGENIERIA_EN_PROCESOS_INDUSTRIALES,PROGRAMA_INGENIERIA_MECANICA,PROGRAMA_INGENIERIA_MECATRONICA,PROGRAMA_TECNICA_PROFESIONAL_EN_DIBUJO_MECANICO_Y_DE_HERRAMIENTAS_INDUSTRIALES,PROGRAMA_TECNICA_PROFESIONAL_EN_PROCESOS_DE_MANUFACTURA,PROGRAMA_TECNICO_PROFESIONAL_EN_COMPUTACION,PROGRAMA_TECNICO_PROFESIONAL_EN_DISENO_DE_MAQUINAS,PROGRAMA_TECNICO_PROFESIONAL_EN_ELECTROMECANICA,PROGRAMA_TECNICO_PROFESIONAL_EN_ELECTRONICA_INDUSTRIAL,PROGRAMA_TECNICO_PROFESIONAL_EN_MANTENIMIENTO_INDUSTRIAL,PROGRAMA_TECNICO_PROFESIONAL_EN_MECATRONICA,PROGRAMA_TECNICO_PROFESIONAL_EN_PROCESOS_INDUSTRIALES,PROGRAMA_TECNICO_PROFESIONAL_EN_SISTEMAS,PROGRAMA_TECNOLOGIA_EN_AUTOMATIZACION_INDUSTRIAL,PROGRAMA_TECNOLOGIA_EN_DESARROLLO_DE_SOFTWARE,PROGRAMA_TECNOLOGIA_EN_DISENO_DE_MAQUINAS_Y_PRODUCTOS_INDUSTRIALES,PROGRAMA_TECNOLOGIA_EN_ELECTROMECANICA,PROGRAMA_TECNOLOGIA_EN_GESTION_DE_FABRICACION_MECANICA,PROGRAMA_TECNOLOGIA_EN_MECATRONICA,PROGRAMA_TECNOLOGIA_EN_MONTAJES_INDUSTRIALES,PROGRAMA_TECNOLOGIA_EN_PROCESOS_INDUSTRIALES,PROGRAMA_TECNOLOGIA_EN_PRODUCCION_INDUSTRIAL,PROGRAMA_TECNOLOGIA_EN_SISTEMAS
NTMwNDkzMTAgfCBURUNOT0xPR0lBIEVOIFBST0NFU09TIElORFVTVFJJQUxFUw==,0.14379115919507993,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NTMwNTA2MjAgfCBJTkdFTklFUklBIEVOIFBST0NFU09TIElORFVTVFJJQUxFUw==,0.4196388251890748,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTMwNTE2ODcgfCBURUNOSUNPIFBST0ZFU0lPTkFMIEVOIEVMRUNUUk9NRUNBTklDQQ==,-1.1367983399421149,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTMwNTE2ODcgfCBURUNOT0xPR0lBIEVOIE1PTlRBSkVTIElORFVTVFJJQUxFUw==,-0.7810790346262274,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NTMwNTQ3NDUgfCBJTkdFTklFUklBIEVOIFBST0NFU09TIElORFVTVFJJQUxFUw==,0.27834411048705393,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTMwNTQ3NDUgfCBURUNOT0xPR0lBIEVOIFBST0NFU09TIElORFVTVFJJQUxFUw==,0.37697245775861776,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NTMwNjQ5OTIgfCBJTkdFTklFUklBIERFIFNJU1RFTUFT,0.8837282626253108,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTMwNjQ5OTIgfCBURUNOSUNPIFBST0ZFU0lPTkFMIEVOIENPTVBVVEFDSU9O,0.6070420843360183,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTMwNjQ5OTIgfCBURUNOT0xPR0lBIEVOIERFU0FSUk9MTE8gREUgU09GVFdBUkU=,0.95098156501914,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NTMwNzQ5MDcgfCBURUNOSUNPIFBST0ZFU0lPTkFMIEVOIE1FQ0FUUk9OSUNB,-0.2130502890397852,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NTMwNzUzMjEgfCBJTkdFTklFUklBIERFIFNJU1RFTUFT,0.5659733865406961,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTMwNzUzMjEgfCBURUNOT0xPR0lBIEVOIFNJU1RFTUFT,0.5795192546340673,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NTMwODgyNzAgfCBJTkdFTklFUklBIEVOIFBST0NFU09TIElORFVTVFJJQUxFUw==,0.3618858696256965,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTMwODk2NjcgfCBJTkdFTklFUklBIEVOIFBST0NFU09TIElORFVTVFJJQUxFUw==,0.623202675408552,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTMwODk2NjcgfCBURUNOT0xPR0lBIEVOIFBST0NFU09TIElORFVTVFJJQUxFUw==,0.7190220220615055,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NTMwOTE2OTEgfCBJTkdFTklFUklBIEVOIFBST0NFU09TIElORFVTVFJJQUxFUw==,0.3274734867770516,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTMwOTE2OTEgfCBURUNOT0xPR0lBIEVOIFBST0NFU09TIElORFVTVFJJQUxFUw==,0.20618230549023253,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NTMwOTUxNzEgfCBURUNOSUNPIFBST0ZFU0lPTkFMIEVOIFBST0NFU09TIElORFVTVFJJQUxFUw==,-1.3265651757958767,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NTMwOTY4NjkgfCBURUNOSUNPIFBST0ZFU0lPTkFMIEVOIFBST0NFU09TIElORFVTVFJJQUxFUw==,-0.4300086071175333,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NTMwOTc4MjQgfCBJTkdFTklFUklBIEVOIFBST0NFU09TIElORFVTVFJJQUxFUw==,-0.7930197861999637,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTMwOTc4MjQgfCBURUNOSUNPIFBST0ZFU0lPTkFMIEVOIFBST0NFU09TIElORFVTVFJJQUxFUw==,-1.8415040930600248,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NTMwOTc4MjQgfCBURUNOT0xPR0lBIEVOIFBST0RVQ0NJT04gSU5EVVNUUklBTA==,0.2160571631772345,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NTMwOTg3MTAgfCBURUNOSUNPIFBST0ZFU0lPTkFMIEVOIFBST0NFU09TIElORFVTVFJJQUxFUw==,0.9682170935132398,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NTMwOTkyODUgfCBJTkdFTklFUklBIEVOIFBST0NFU09TIElORFVTVFJJQUxFUw==,0.5339563826652368,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTMwOTk2NDQgfCBURUNOSUNPIFBST0ZFU0lPTkFMIEVOIE1BTlRFTklNSUVOVE8gSU5EVVNUUklBTA==,0.8136463593721714,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NTMwOTk4ODQgfCBURUNOT0xPR0lBIEVOIFNJU1RFTUFT,-0.08191159978585319,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NTMwOTk4OTcgfCBURUNOSUNBIFBST0ZFU0lPTkFMIEVOIFBST0NFU09TIERFIE1BTlVGQUNUVVJB,-2.68198913937422,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTMxMDIxODAgfCBURUNOSUNPIFBST0ZFU0lPTkFMIEVOIFBST0NFU09TIElORFVTVFJJQUxFUw==,-1.7517326595418197,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NTMxMDc0MTYgfCBURUNOSUNBIFBST0ZFU0lPTkFMIEVOIFBST0NFU09TIERFIE1BTlVGQUNUVVJB,-1.1419139914845131,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTMxMDc0MTYgfCBURUNOSUNPIFBST0ZFU0lPTkFMIEVOIFBST0NFU09TIElORFVTVFJJQUxFUw==,0.565952362785772,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NTMxMTQ3NDUgfCBJTkdFTklFUklBIEVOIFBST0NFU09TIElORFVTVFJJQUxFUw==,0.8394155699758356,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTMxMTQ3NDUgfCBURUNOSUNPIFBST0ZFU0lPTkFMIEVOIFBST0NFU09TIElORFVTVFJJQUxFUw==,0.32828767882803656,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NTMxMTQ3NDUgfCBURUNOT0xPR0lBIEVOIFBST0RVQ0NJT04gSU5EVVNUUklBTA==,0.4760663093729448,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NTMxMjE2MjEgfCBJTkdFTklFUklBIEVOIFBST0NFU09TIElORFVTVFJJQUxFUw==,0.8879749689101627,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTMxMjE2MjEgfCBURUNOT0xPR0lBIEVOIFBST0NFU09TIElORFVTVFJJQUxFUw==,0.9582424897889932,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NTMxMjI4NjUgfCBJTkdFTklFUklBIEVOIFBST0NFU09TIElORFVTVFJJQUxFUw==,0.08297101298649623,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTMxMjMxMjAgfCBJTkdFTklFUklBIEVOIFBST0NFU09TIElORFVTVFJJQUxFUw==,0.9923223858468332,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTMxMjMxMjAgfCBURUNOSUNPIFBST0ZFU0lPTkFMIEVOIFBST0NFU09TIElORFVTVFJJQUxFUw==,0.7027391790064125,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NTMxMjMxMjAgfCBURUNOT0xPR0lBIEVOIFBST0RVQ0NJT04gSU5EVVNUUklBTA==,0.8087535374521587,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NTMxMjk3OTcgfCBJTkdFTklFUklBIERFIFNJU1RFTUFT,0.8267732455315098,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTMxMjk3OTcgfCBURUNOSUNPIFBST0ZFU0lPTkFMIEVOIENPTVBVVEFDSU9O,0.15255677215757588,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTMxMzE1MTEgfCBURUNOSUNPIFBST0ZFU0lPTkFMIEVOIFBST0NFU09TIElORFVTVFJJQUxFUw==,0.1103645018909485,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NTMxMzE1MTEgfCBURUNOT0xPR0lBIEVOIFBST0RVQ0NJT04gSU5EVVNUUklBTA==,-3.659375621803677,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NTMxMzQ2MzkgfCBJTkdFTklFUklBIEVOIFBST0NFU09TIElORFVTVFJJQUxFUw==,0.64541398048736,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTMxMzQ2NzUgfCBJTkdFTklFUklBIEVOIFBST0NFU09TIElORFVTVFJJQUxFUw==,0.7999669028360649,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTMxMzQ2NzUgfCBURUNOT0xPR0lBIEVOIFBST0NFU09TIElORFVTVFJJQUxFUw==,0.4272648631273392,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NTMxMzQ3NDQgfCBJTkdFTklFUklBIEVOIFBST0NFU09TIElORFVTVFJJQUxFUw==,0.9251125559906084,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTMxMzQ3NDQgfCBURUNOSUNPIFBST0ZFU0lPTkFMIEVOIFBST0NFU09TIElORFVTVFJJQUxFUw==,0.5478587937057722,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NTMxMzQ3NDQgfCBURUNOT0xPR0lBIEVOIFBST0NFU09TIElORFVTVFJJQUxFUw==,0.6338411732118452,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NTMxNTM4NzYgfCBJTkdFTklFUklBIERFIFNJU1RFTUFT,0.4626896975050324,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTMxNTM4NzYgfCBURUNOT0xPR0lBIEVOIFNJU1RFTUFT,0.16247483879605615,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NTMxNjYyMzYgfCBJTkdFTklFUklBIEVOIFBST0NFU09TIElORFVTVFJJQUxFUw==,0.5545048187318579,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTMxNjYyMzYgfCBURUNOT0xPR0lBIEVOIFBST0NFU09TIElORFVTVFJJQUxFUw==,0.4787814244076729,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NTM4OTE0MjAgfCBJTkdFTklFUklBIEVOIFBST0NFU09TIElORFVTVFJJQUxFUw==,1.0545295918690056,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTM4OTE0MjAgfCBURUNOSUNBIFBST0ZFU0lPTkFMIEVOIFBST0NFU09TIERFIE1BTlVGQUNUVVJB,0.7815049800500273,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTM4OTE0MjAgfCBURUNOT0xPR0lBIEVOIFBST0RVQ0NJT04gSU5EVVNUUklBTA==,0.750646049778146,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NTM4OTMxMzIgfCBJTkdFTklFUklBIERFIFNJU1RFTUFT,0.9388904461161016,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTM4OTMxMzIgfCBURUNOSUNPIFBST0ZFU0lPTkFMIEVOIENPTVBVVEFDSU9O,0.6149274129558597,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTM4OTMxMzIgfCBURUNOT0xPR0lBIEVOIERFU0FSUk9MTE8gREUgU09GVFdBUkU=,0.8125289313394087,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NTM5MjUyNzAgfCBJTkdFTklFUklBIEVOIFBST0NFU09TIElORFVTVFJJQUxFUw==,0.8890436764520446,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTM5MjUyNzAgfCBURUNOT0xPR0lBIEVOIFBST0NFU09TIElORFVTVFJJQUxFUw==,0.8210350146958293,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NTQyMzY3IHwgVEVDTklDQSBQUk9GRVNJT05BTCBFTiBQUk9DRVNPUyBERSBNQU5VRkFDVFVSQQ==,0.18340956413209075,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTQzNTE3NiB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gUFJPQ0VTT1MgSU5EVVNUUklBTEVT,-2.616904850073521,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NTU5NDQwNCB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST05JQ0EgSU5EVVNUUklBTA==,1.233289476994908,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTY1ODU3NSB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gUFJPQ0VTT1MgSU5EVVNUUklBTEVT,-0.5547802126324193,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NTcxMjQ1NiB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST01FQ0FOSUNB,0.3153277804486979,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTgyMDE4NyB8IElOR0VOSUVSSUEgRUxFQ1RST01FQ0FOSUNB,0.5337204215781494,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTgyMDE4NyB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST01FQ0FOSUNB,0.6055690009674751,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTgyMDE4NyB8IFRFQ05PTE9HSUEgRU4gRUxFQ1RST01FQ0FOSUNB,0.524721275423997,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NTgyODAwMyB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gQ09NUFVUQUNJT04=,-1.079441212007541,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTg2MDk5NyB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST01FQ0FOSUNB,0.06716001925810193,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTg2MDk5NyB8IFRFQ05PTE9HSUEgRU4gTU9OVEFKRVMgSU5EVVNUUklBTEVT,0.1251166133155364,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NTkyNjMyNiB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gUFJPQ0VTT1MgREUgTUFOVUZBQ1RVUkE=,0.469096771590807,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTkzNTY1MiB8IFRFQ05PTE9HSUEgRU4gRUxFQ1RST01FQ0FOSUNB,-0.6248767403045509,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NjAyNDIwMiB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gUFJPQ0VTT1MgSU5EVVNUUklBTEVT,-0.25998391662602155,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NjEzNjkyNCB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST01FQ0FOSUNB,0.1845640916743945,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NjM4NzA3NSB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST01FQ0FOSUNB,0.8038258663731683,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NjQ1NDg2IHwgVEVDTk9MT0dJQSBFTiBERVNBUlJPTExPIERFIFNPRlRXQVJF,-1.1950316514216877,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NjQ1NDk2IHwgVEVDTklDQSBQUk9GRVNJT05BTCBFTiBQUk9DRVNPUyBERSBNQU5VRkFDVFVSQQ==,0.5262174659826332,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NjQ2NjQ0IHwgVEVDTklDTyBQUk9GRVNJT05BTCBFTiBFTEVDVFJPTklDQSBJTkRVU1RSSUFM,-1.6042510187619117,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NjUzODMwNSB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gUFJPQ0VTT1MgSU5EVVNUUklBTEVT,-1.2929244132353337,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NjU1MzQ1IHwgVEVDTk9MT0dJQSBFTiBERVNBUlJPTExPIERFIFNPRlRXQVJF,-0.8216364858407025,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NjYyNTQyNiB8IElOR0VOSUVSSUEgRUxFQ1RST01FQ0FOSUNB,1.0002984548393716,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NjYyNTQyNiB8IFRFQ05PTE9HSUEgRU4gRUxFQ1RST01FQ0FOSUNB,0.49697374142746004,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NzA2MjM4NSB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gRElCVUpPIE1FQ0FOSUNPIFkgREUgSEVSUkFNSUVOVEFTIElORFVTVFJJQUxFUw==,-0.4539743737442676,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NzEzNzgzODQgfCBURUNOT0xPR0lBIEVOIERJU0VOTyBERSBNQVFVSU5BUyBZIFBST0RVQ1RPUyBJTkRVU1RSSUFMRVM=,0.0034591718703708987,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NzE0MDU1MzUgfCBJTkdFTklFUklBIEVOIFBST0NFU09TIElORFVTVFJJQUxFUw==,0.7422566955743614,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
