key,PROGRAMA,CICLO,ESTADO,CREDITOS,PROMEDIO,GENERO,TITULO_BACHILLER,EDAD,ESTADO_CIVIL,EMPLEO,ESTRATO,GRUPO_VULNERABLE,latitude,longitude,LOCALIDAD
MTAxNDIyMDY5MSB8IElOR0VOSUVSSUEgREUgU0lTVEVNQVM=,INGENIERIA DE SISTEMAS,PROFESIONAL,GRADUADO,55,4.100036363636364,F,REGULAR,29,SOLTERO,,3,0,4.642633,-74.1732189,KENNEDY
MTAxNDIyMDY5MSB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gQ09NUFVUQUNJT04=,TECNICO PROFESIONAL EN COMPUTACION,TECNICO,GRADUADO,80,3.2247500000000002,F,REGULAR,29,SOLTERO,,3,0,4.642633,-74.1732189,KENNEDY
MTAxNDIyMDY5MSB8IFRFQ05PTE9HSUEgRU4gREVTQVJST0xMTyBERSBTT0ZUV0FSRQ==,TECNOLOGIA EN DESARROLLO DE SOFTWARE,TECNOLOGIA,GRADUADO,32,3.83775,F,REGULAR,29,SOLTERO,,3,0,4.642633,-74.1732189,KENNEDY
MTAxNDIyMDg4MiB8IElOR0VOSUVSSUEgREUgU0lTVEVNQVM=,INGENIERIA DE SISTEMAS,PROFESIONAL,GRADUADO,56,3.9214285714285713,M,REGULAR,29,SOLTERO,,2,0,4.6909557,-74.1070509,ENGATIVA
MTAxNDIyMDg4MiB8IFRFQ05PTE9HSUEgRU4gU0lTVEVNQVM=,TECNOLOGIA EN SISTEMAS,TECNOLOGIA,GRADUADO,35,3.8498857142857137,M,REGULAR,29,SOLTERO,,2,0,4.6909557,-74.1070509,ENGATIVA
MTAxNDIyMDkxOCB8IElOR0VOSUVSSUEgRUxFQ1RST01FQ0FOSUNB,INGENIERIA ELECTROMECANICA,PROFESIONAL,GRADUADO,56,3.452339285714286,M,REGULAR,29,SOLTERO,,2,0,4.7280962,-74.0948143,SUBA
MTAxNDIyMDkxOCB8IFRFQ05PTE9HSUEgRU4gRUxFQ1RST01FQ0FOSUNB,TECNOLOGIA EN ELECTROMECANICA,TECNOLOGIA,GRADUADO,45,3.243333333333333,M,REGULAR,29,SOLTERO,,2,0,4.7280962,-74.0948143,SUBA
MTAxNDIyMTY1MiB8IElOR0VOSUVSSUEgTUVDQVRST05JQ0E=,INGENIERIA MECATRONICA,PROFESIONAL,GRADUADO,70,3.447971428571429,M,REGULAR,29,SOLTERO,,3,0,4.7670255,-74.02285340000002,USAQUEN
MTAxNDIyMTY1MiB8IFRFQ05PTE9HSUEgRU4gTUVDQVRST05JQ0E=,TECNOLOGIA EN MECATRONICA,TECNOLOGIA,GRADUADO,38,3.3428947368421054,M,REGULAR,29,SOLTERO,,3,0,4.7670255,-74.02285340000002,USAQUEN
MTAxNDIyMjAzNiB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST01FQ0FOSUNB,TECNICO PROFESIONAL EN ELECTROMECANICA,TECNICO,DESERTOR,46,2.7534782608695654,M,REGULAR,29,SOLTERO,,3,0,4.6580857,-74.0502202,CHAPINERO
MTAxNDIyMjA4NyB8IElOR0VOSUVSSUEgRUxFQ1RST01FQ0FOSUNB,INGENIERIA ELECTROMECANICA,PROFESIONAL,GRADUADO,50,4.12178,M,REGULAR,29,SOLTERO,,3,0,4.701193,-74.0955638,ENGATIVA
MTAxNDIyMjA4NyB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST01FQ0FOSUNB,TECNICO PROFESIONAL EN ELECTROMECANICA,TECNICO,GRADUADO,81,3.9291358024691356,M,REGULAR,29,SOLTERO,,3,0,4.701193,-74.0955638,ENGATIVA
MTAxNDIyMjA4NyB8IFRFQ05PTE9HSUEgRU4gRUxFQ1RST01FQ0FOSUNB,TECNOLOGIA EN ELECTROMECANICA,TECNOLOGIA,GRADUADO,33,3.7221212121212126,M,REGULAR,29,SOLTERO,,3,0,4.701193,-74.0955638,ENGATIVA
MTAxNDIyMjI1MyB8IElOR0VOSUVSSUEgREUgU0lTVEVNQVM=,INGENIERIA DE SISTEMAS,PROFESIONAL,DESERTOR,8,2.38625,M,REGULAR,29,SOLTERO,,3,0,4.7292494000000005,-74.0905915,SUBA
MTAxNDIyMjI1MyB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gU0lTVEVNQVM=,TECNICO PROFESIONAL EN SISTEMAS,TECNICO,GRADUADO,83,3.4897710843373497,M,REGULAR,29,SOLTERO,,3,0,4.7292494000000005,-74.0905915,SUBA
MTAxNDIyMjI1MyB8IFRFQ05PTE9HSUEgRU4gU0lTVEVNQVM=,TECNOLOGIA EN SISTEMAS,TECNOLOGIA,DESERTOR,35,3.1300000000000003,M,REGULAR,29,SOLTERO,,3,0,4.7292494000000005,-74.0905915,SUBA
MTAxNDIyMjM1MiB8IElOR0VOSUVSSUEgRU4gUFJPQ0VTT1MgSU5EVVNUUklBTEVT,INGENIERIA EN PROCESOS INDUSTRIALES,PROFESIONAL,GRADUADO,45,3.859111111111111,F,REGULAR,29,SOLTERO,,2,0,4.6684032,-74.0580872,BARRIOS UNIDOS
MTAxNDIyMjM1MiB8IFRFQ05PTE9HSUEgRU4gUFJPQ0VTT1MgSU5EVVNUUklBTEVT,TECNOLOGIA EN PROCESOS INDUSTRIALES,TECNOLOGIA,GRADUADO,25,3.5439999999999996,F,REGULAR,29,SOLTERO,,2,0,4.6684032,-74.0580872,BARRIOS UNIDOS
MTAxNDIyMzkxNSB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gTUFOVEVOSU1JRU5UTyBJTkRVU1RSSUFM,TECNICO PROFESIONAL EN MANTENIMIENTO INDUSTRIAL,TECNICO,GRADUADO,91,3.371098901098903,M,REGULAR,29,SOLTERO,EMPLEADO,2,0,4.7081068,-74.0342655,USAQUEN
MTAxNDIyMzkxNSB8IFRFQ05PTE9HSUEgRU4gR0VTVElPTiBERSBGQUJSSUNBQ0lPTiBNRUNBTklDQQ==,TECNOLOGIA EN GESTION DE FABRICACION MECANICA,TECNOLOGIA,DESERTOR,37,4.1146756756756755,M,REGULAR,29,SOLTERO,EMPLEADO,2,0,4.7081068,-74.0342655,USAQUEN
MTAxNDIyNDcwMiB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gU0lTVEVNQVM=,TECNICO PROFESIONAL EN SISTEMAS,TECNICO,DESERTOR,16,1.4475,M,REGULAR,29,SOLTERO,,3,0,4.7581671,-74.0988406,SUBA
MTAxNDIyNDk3NCB8IFRFQ05PTE9HSUEgRU4gR0VTVElPTiBERSBGQUJSSUNBQ0lPTiBNRUNBTklDQQ==,TECNOLOGIA EN GESTION DE FABRICACION MECANICA,TECNOLOGIA,GRADUADO,37,4.071756756756756,M,REGULAR,29,SOLTERO,EMPLEADO,3,1,4.7114297,-74.0986829,ENGATIVA
MTAxNDIyNDk4OSB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gRElCVUpPIE1FQ0FOSUNPIFkgREUgSEVSUkFNSUVOVEFTIElORFVTVFJJQUxFUw==,TECNICA PROFESIONAL EN DIBUJO MECANICO Y DE HERRAMIENTAS INDUSTRIALES,TECNICO,DESERTOR,33,3.1044848484848484,M,REGULAR,29,SOLTERO,EMPLEADO,2,0,4.6531170999999985,-74.06395450000002,ENGATIVA
MTAxNDIyNTI0OSB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gUFJPQ0VTT1MgSU5EVVNUUklBTEVT,TECNICO PROFESIONAL EN PROCESOS INDUSTRIALES,TECNICO,DESERTOR,18,1.19,M,REGULAR,29,SOLTERO,,3,0,,,
MTAxNDIyNTc4NyB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gUFJPQ0VTT1MgREUgTUFOVUZBQ1RVUkE=,TECNICA PROFESIONAL EN PROCESOS DE MANUFACTURA,TECNICO,DESERTOR,8,3.505,F,REGULAR,29,SOLTERO,EMPLEADO,2,0,4.726145,-74.07137349999998,SUBA
MTAxNDIyNTkyNCB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gTUFOVEVOSU1JRU5UTyBJTkRVU1RSSUFM,TECNICO PROFESIONAL EN MANTENIMIENTO INDUSTRIAL,TECNICO,GRADUADO,77,3.6507792207792202,M,,29,UNION LIBRE,,2,0,4.7382742,-74.1056662,SUBA
MTAxNDIyNTkyNCB8IFRFQ05PTE9HSUEgRU4gTU9OVEFKRVMgSU5EVVNUUklBTEVT,TECNOLOGIA EN MONTAJES INDUSTRIALES,TECNOLOGIA,GRADUADO,42,3.6134523809523804,M,,29,UNION LIBRE,,2,0,4.7382742,-74.1056662,SUBA
MTAxNDIyNjIxMiB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gTUFOVEVOSU1JRU5UTyBJTkRVU1RSSUFM,TECNICO PROFESIONAL EN MANTENIMIENTO INDUSTRIAL,TECNICO,DESERTOR,14,1.590714285714286,M,REGULAR,29,SOLTERO,EMPLEADO,2,0,4.6838477,-74.14671659999998,ENGATIVA
MTAxNDIyNjIzMyB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gRElCVUpPIE1FQ0FOSUNPIFkgREUgSEVSUkFNSUVOVEFTIElORFVTVFJJQUxFUw==,TECNICA PROFESIONAL EN DIBUJO MECANICO Y DE HERRAMIENTAS INDUSTRIALES,TECNICO,DESERTOR,17,0.9611764705882353,M,REGULAR,29,SOLTERO,INDEPENDIENTE,2,0,4.6791207,-74.08984709999999,ENGATIVA
MTAxNDIyNzQ5NSB8IElOR0VOSUVSSUEgREUgU0lTVEVNQVM=,INGENIERIA DE SISTEMAS,PROFESIONAL,GRADUADO,88,3.9601022727272723,M,REGULAR,29,SOLTERO,,3,0,4.6856742,-74.0780267,ENGATIVA
MTAxNDIyNzQ5NSB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gU0lTVEVNQVM=,TECNICO PROFESIONAL EN SISTEMAS,TECNICO,GRADUADO,76,2.972236842105264,M,REGULAR,29,SOLTERO,,3,0,4.6856742,-74.0780267,ENGATIVA
MTAxNDIyNzcyMyB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gQ09NUFVUQUNJT04=,TECNICO PROFESIONAL EN COMPUTACION,TECNICO,DESERTOR,26,2.1750000000000003,M,REGULAR,29,SOLTERO,EMPLEADO,2,0,,,ENGATIVA
MTAxNDIzMDM0NSB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gTUFOVEVOSU1JRU5UTyBJTkRVU1RSSUFM,TECNICO PROFESIONAL EN MANTENIMIENTO INDUSTRIAL,TECNICO,DESERTOR,20,1.9314999999999998,M,REGULAR,28,SOLTERO,,3,0,4.7108041,-74.11562359999998,ENGATIVA
MTAxNDIzMDkxMiB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gQ09NUFVUQUNJT04=,TECNICO PROFESIONAL EN COMPUTACION,TECNICO,DESERTOR,40,2.4802500000000003,M,,28,SOLTERO,,3,0,,,
MTAxNDIzMTM5OSB8IElOR0VOSUVSSUEgTUVDQVRST05JQ0E=,INGENIERIA MECATRONICA,PROFESIONAL,GRADUADO,63,3.9450000000000003,M,REGULAR,28,SOLTERO,,2,0,4.6428981,-74.1235437,FONTIBON
MTAxNDIzMTM5OSB8IFRFQ05PTE9HSUEgRU4gTUVDQVRST05JQ0E=,TECNOLOGIA EN MECATRONICA,TECNOLOGIA,GRADUADO,33,3.5260606060606063,M,REGULAR,28,SOLTERO,,2,0,4.6428981,-74.1235437,FONTIBON
MTAxNDIzMTQ0NiB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gUFJPQ0VTT1MgREUgTUFOVUZBQ1RVUkE=,TECNICA PROFESIONAL EN PROCESOS DE MANUFACTURA,TECNICO,DESERTOR,42,1.2339285714285717,M,REGULAR,28,SOLTERO,EMPLEADO,3,0,4.4935739,-74.1159876,MUNICIPIO ALEDANO
MTAxNDIzMTQ0NiB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gUFJPQ0VTT1MgSU5EVVNUUklBTEVT,TECNICO PROFESIONAL EN PROCESOS INDUSTRIALES,TECNICO,DESERTOR,23,2.263826086956522,M,REGULAR,28,SOLTERO,EMPLEADO,3,0,4.4935739,-74.1159876,MUNICIPIO ALEDANO
MTAxNDIzMjMyNSB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gTUFOVEVOSU1JRU5UTyBJTkRVU1RSSUFM,TECNICO PROFESIONAL EN MANTENIMIENTO INDUSTRIAL,TECNICO,DESERTOR,14,1.2750000000000001,M,REGULAR,28,SOLTERO,EMPLEADO,2,0,4.581599400000001,-74.180401,CIUDAD BOLIVAR
MTAxNDIzMjc2OSB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gUFJPQ0VTT1MgREUgTUFOVUZBQ1RVUkE=,TECNICA PROFESIONAL EN PROCESOS DE MANUFACTURA,TECNICO,GRADUADO,70,3.834428571428571,F,,28,SOLTERO,,3,0,4.620311,-74.0794569,LOS MARTIRES
MTAxNDIzMjc2OSB8IFRFQ05PTE9HSUEgRU4gUFJPRFVDQ0lPTiBJTkRVU1RSSUFM,TECNOLOGIA EN PRODUCCION INDUSTRIAL,TECNOLOGIA,GRADUADO,31,4.166290322580646,F,,28,SOLTERO,,3,0,4.620311,-74.0794569,LOS MARTIRES
MTAxNDIzMjc4MiB8IElOR0VOSUVSSUEgRU4gUFJPQ0VTT1MgSU5EVVNUUklBTEVT,INGENIERIA EN PROCESOS INDUSTRIALES,PROFESIONAL,GRADUADO,42,3.923809523809524,M,REGULAR,28,SOLTERO,,3,0,4.6756334000000015,-74.146469,FONTIBON
MTAxNDIzMjc4MiB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gUFJPQ0VTT1MgSU5EVVNUUklBTEVT,TECNICO PROFESIONAL EN PROCESOS INDUSTRIALES,TECNICO,GRADUADO,82,3.469756097560976,M,REGULAR,28,SOLTERO,,3,0,4.6756334000000015,-74.146469,FONTIBON
MTAxNDIzMjc4MiB8IFRFQ05PTE9HSUEgRU4gUFJPQ0VTT1MgSU5EVVNUUklBTEVT,TECNOLOGIA EN PROCESOS INDUSTRIALES,TECNOLOGIA,GRADUADO,25,3.4664800000000002,M,REGULAR,28,SOLTERO,,3,0,4.6756334000000015,-74.146469,FONTIBON
MTAxNDIzNDc4MyB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST05JQ0EgSU5EVVNUUklBTA==,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,DESERTOR,107,2.311775700934579,M,REGULAR,28,SOLTERO,INDEPENDIENTE,3,0,,,
MTAxNDIzNTM2NSB8IElOR0VOSUVSSUEgRU4gUFJPQ0VTT1MgSU5EVVNUUklBTEVT,INGENIERIA EN PROCESOS INDUSTRIALES,PROFESIONAL,GRADUADO,62,4.358483870967742,M,,28,UNION LIBRE,,3,0,,,
MTAxNDIzNTM2NSB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gUFJPQ0VTT1MgSU5EVVNUUklBTEVT,TECNICO PROFESIONAL EN PROCESOS INDUSTRIALES,TECNICO,GRADUADO,75,3.9602666666666666,M,,28,UNION LIBRE,,3,0,,,
MTAxNDIzNTM2NSB8IFRFQ05PTE9HSUEgRU4gUFJPRFVDQ0lPTiBJTkRVU1RSSUFM,TECNOLOGIA EN PRODUCCION INDUSTRIAL,TECNOLOGIA,GRADUADO,23,4.358521739130436,M,,28,UNION LIBRE,,3,0,,,
MTAxNDIzNTYxMiB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gTUFOVEVOSU1JRU5UTyBJTkRVU1RSSUFM,TECNICO PROFESIONAL EN MANTENIMIENTO INDUSTRIAL,TECNICO,GRADUADO,75,4.051333333333334,M,REGULAR,28,SOLTERO,EMPLEADO,2,0,4.6763539000000005,-74.06132590000001,ENGATIVA
MTAxNDIzNTkwMyB8IElOR0VOSUVSSUEgTUVDQVRST05JQ0E=,INGENIERIA MECATRONICA,PROFESIONAL,GRADUADO,72,3.7593888888888887,M,REGULAR,28,SOLTERO,DESEMPLEADO,2,0,,,ENGATIVA
MTAxNDIzNTkwMyB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST05JQ0EgSU5EVVNUUklBTA==,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,GRADUADO,84,3.497023809523809,M,REGULAR,28,SOLTERO,DESEMPLEADO,2,0,,,ENGATIVA
MTAxNDIzNTkwMyB8IFRFQ05PTE9HSUEgRU4gQVVUT01BVElaQUNJT04gSU5EVVNUUklBTA==,TECNOLOGIA EN AUTOMATIZACION INDUSTRIAL,TECNOLOGIA,GRADUADO,33,3.584545454545455,M,REGULAR,28,SOLTERO,DESEMPLEADO,2,0,,,ENGATIVA
MTAxNDIzNjc4MSB8IElOR0VOSUVSSUEgTUVDQVRST05JQ0E=,INGENIERIA MECATRONICA,PROFESIONAL,DESERTOR,16,0.84375,M,REGULAR,28,SOLTERO,,3,0,,,
MTAxNDIzNjc4MSB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRElTRU5PIERFIE1BUVVJTkFT,TECNICO PROFESIONAL EN DISENO DE MAQUINAS,TECNICO,DESERTOR,16,2.47,M,REGULAR,28,SOLTERO,,3,0,,,
MTAxNDIzNjc4MSB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gTUVDQVRST05JQ0E=,TECNICO PROFESIONAL EN MECATRONICA,TECNICO,DESERTOR,104,3.1617307692307692,M,REGULAR,28,SOLTERO,,3,0,,,
MTAxNDIzNzg4NyB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gUFJPQ0VTT1MgREUgTUFOVUZBQ1RVUkE=,TECNICA PROFESIONAL EN PROCESOS DE MANUFACTURA,TECNICO,GRADUADO,74,3.8983783783783794,F,REGULAR,28,UNION LIBRE,EMPLEADO,2,0,4.6693852,-74.1177885,KENNEDY
MTAxNDIzNzg4NyB8IFRFQ05PTE9HSUEgRU4gUFJPRFVDQ0lPTiBJTkRVU1RSSUFM,TECNOLOGIA EN PRODUCCION INDUSTRIAL,TECNOLOGIA,GRADUADO,31,4.118935483870968,F,REGULAR,28,UNION LIBRE,EMPLEADO,2,0,4.6693852,-74.1177885,KENNEDY
MTAxNDIzOTUxOCB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST05JQ0EgSU5EVVNUUklBTA==,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,DESERTOR,54,3.057777777777778,M,REGULAR,28,SOLTERO,,3,0,,,
MTAxNDIzOTgwMiB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gU0lTVEVNQVM=,TECNICO PROFESIONAL EN SISTEMAS,TECNICO,GRADUADO,77,3.65038961038961,F,REGULAR,28,SOLTERO,,2,0,4.7170576,-74.1359215,ENGATIVA
MTAxNDI0MDEzOSB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gUFJPQ0VTT1MgSU5EVVNUUklBTEVT,TECNICO PROFESIONAL EN PROCESOS INDUSTRIALES,TECNICO,DESERTOR,18,2.498888888888889,M,REGULAR,27,SOLTERO,,3,0,5.2089253,-74.7305735,
MTAxNDI0MDcwMyB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST05JQ0EgSU5EVVNUUklBTA==,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,GRADUADO,92,3.968239130434783,M,REGULAR,27,SOLTERO,EMPLEADO,2,0,4.6530709,-74.1516599,KENNEDY
MTAxNDI0MDcwMyB8IFRFQ05PTE9HSUEgRU4gQVVUT01BVElaQUNJT04gSU5EVVNUUklBTA==,TECNOLOGIA EN AUTOMATIZACION INDUSTRIAL,TECNOLOGIA,GRADUADO,31,4.034225806451613,M,REGULAR,27,SOLTERO,EMPLEADO,2,0,4.6530709,-74.1516599,KENNEDY
MTAxNDI0MTY1MCB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gUFJPQ0VTT1MgREUgTUFOVUZBQ1RVUkE=,TECNICA PROFESIONAL EN PROCESOS DE MANUFACTURA,TECNICO,DESERTOR,15,2.456666666666666,M,REGULAR,27,CASADO,EMPLEADO,2,0,,,
MTAxNDI0MjA1NyB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gQ09NUFVUQUNJT04=,TECNICO PROFESIONAL EN COMPUTACION,TECNICO,GRADUADO,77,3.689194805194805,F,REGULAR,27,UNION LIBRE,OTRO,2,0,4.6867121,-74.15616779999998,FONTIBON
MTAxNDI0MjA1NyB8IFRFQ05PTE9HSUEgRU4gREVTQVJST0xMTyBERSBTT0ZUV0FSRQ==,TECNOLOGIA EN DESARROLLO DE SOFTWARE,TECNOLOGIA,GRADUADO,34,3.271764705882353,F,REGULAR,27,UNION LIBRE,OTRO,2,0,4.6867121,-74.15616779999998,FONTIBON
MTAxNDI0MjM2NyB8IElOR0VOSUVSSUEgTUVDQVRST05JQ0E=,INGENIERIA MECATRONICA,PROFESIONAL,GRADUADO,99,3.6371414141414133,M,,27,SOLTERO,,2,0,4.6535864999999985,-74.0558523,CHAPINERO
MTAxNDI0MjM2NyB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gTUVDQVRST05JQ0E=,TECNICO PROFESIONAL EN MECATRONICA,TECNICO,GRADUADO,105,3.384876190476192,M,,27,SOLTERO,,2,0,4.6535864999999985,-74.0558523,CHAPINERO
MTAxNDI0Mzk1MiB8IElOR0VOSUVSSUEgRU4gUFJPQ0VTT1MgSU5EVVNUUklBTEVT,INGENIERIA EN PROCESOS INDUSTRIALES,PROFESIONAL,GRADUADO,50,4.1,F,REGULAR,27,SOLTERO,,2,0,4.6812363,-74.0827188,ENGATIVA
MTAxNDI0Mzk1MiB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gUFJPQ0VTT1MgSU5EVVNUUklBTEVT,TECNICO PROFESIONAL EN PROCESOS INDUSTRIALES,TECNICO,GRADUADO,75,3.728,F,REGULAR,27,SOLTERO,,2,0,4.6812363,-74.0827188,ENGATIVA
MTAxNDI0Mzk1MiB8IFRFQ05PTE9HSUEgRU4gUFJPQ0VTT1MgSU5EVVNUUklBTEVT,TECNOLOGIA EN PROCESOS INDUSTRIALES,TECNOLOGIA,GRADUADO,22,3.9809090909090914,F,REGULAR,27,SOLTERO,,2,0,4.6812363,-74.0827188,ENGATIVA
MTAxNDI0NDE4MyB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST05JQ0EgSU5EVVNUUklBTA==,TECNICO PROFESIONAL EN ELECTRONICA INDUSTRIAL,TECNICO,DESERTOR,32,2.3503125,M,REGULAR,27,SOLTERO,DESEMPLEADO,3,0,,,
MTAxNDI0NDU3MSB8IFRFQ05PTE9HSUEgRU4gREVTQVJST0xMTyBERSBTT0ZUV0FSRQ==,TECNOLOGIA EN DESARROLLO DE SOFTWARE,TECNOLOGIA,DESERTOR,15,3.3891333333333336,M,REGULAR,27,SOLTERO,EMPLEADO,2,1,4.7093365,-74.14120179999998,ENGATIVA
MTAxNDI0NDk0NSB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gUFJPQ0VTT1MgSU5EVVNUUklBTEVT,TECNICO PROFESIONAL EN PROCESOS INDUSTRIALES,TECNICO,DESERTOR,18,3.3922222222222222,M,REGULAR,27,SOLTERO,,3,0,4.7136682,-74.12181690000001,ENGATIVA
MTAxNDI0NTEyMiB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gRUxFQ1RST01FQ0FOSUNB,TECNICO PROFESIONAL EN ELECTROMECANICA,TECNICO,DESERTOR,16,3.842375,M,REGULAR,27,SOLTERO,,2,0,4.7429720999999985,-74.10340409999998,SUBA
MTAxNDI0NTIyMiB8IFRFQ05PTE9HSUEgRU4gREVTQVJST0xMTyBERSBTT0ZUV0FSRQ==,TECNOLOGIA EN DESARROLLO DE SOFTWARE,TECNOLOGIA,DESERTOR,29,2.2910344827586204,M,REGULAR,27,SOLTERO,EMPLEADO,3,0,4.6253892,-74.0733862,TEUSAQUILLO
MTAxNDI0NTU1OCB8IElOR0VOSUVSSUEgTUVDQVRST05JQ0E=,INGENIERIA MECATRONICA,PROFESIONAL,GRADUADO,99,3.9070707070707074,M,,27,SOLTERO,,3,0,4.7578599000000015,-74.09565959999998,SUBA
MTAxNDI0NTU1OCB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gTUVDQVRST05JQ0E=,TECNICO PROFESIONAL EN MECATRONICA,TECNICO,GRADUADO,94,3.217893617021277,M,,27,SOLTERO,,3,0,4.7578599000000015,-74.09565959999998,SUBA
MTAxNDI0NzAxNyB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gTUFOVEVOSU1JRU5UTyBJTkRVU1RSSUFM,TECNICO PROFESIONAL EN MANTENIMIENTO INDUSTRIAL,TECNICO,GRADUADO,80,3.8156749999999997,F,REGULAR,27,SOLTERO,EMPLEADO,2,0,4.7043524,-74.1256692,ENGATIVA
MTAxNDI0NzAxNyB8IFRFQ05PTE9HSUEgRU4gTU9OVEFKRVMgSU5EVVNUUklBTEVT,TECNOLOGIA EN MONTAJES INDUSTRIALES,TECNOLOGIA,GRADUADO,45,3.723066666666667,F,REGULAR,27,SOLTERO,EMPLEADO,2,0,4.7043524,-74.1256692,ENGATIVA
MTAxNDI0NzAzNiB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gTUFOVEVOSU1JRU5UTyBJTkRVU1RSSUFM,TECNICO PROFESIONAL EN MANTENIMIENTO INDUSTRIAL,TECNICO,GRADUADO,75,3.1734666666666667,M,REGULAR,27,SOLTERO,,3,0,,,USAQUEN
MTAxNDI0NzAzNiB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gTUVDQVRST05JQ0E=,TECNICO PROFESIONAL EN MECATRONICA,TECNICO,DESERTOR,45,2.4542222222222216,M,REGULAR,27,SOLTERO,,3,0,,,USAQUEN
MTAxNDI0NzU2NyB8IFRFQ05JQ08gUFJPRkVTSU9OQUwgRU4gU0lTVEVNQVM=,TECNICO PROFESIONAL EN SISTEMAS,TECNICO,DESERTOR,31,3.589354838709678,M,REGULAR,27,SOLTERO,,3,0,4.6692645,-74.0410163,CHAPINERO
MTAxNDI0ODAyOSB8IFRFQ05JQ0EgUFJPRkVTSU9OQUwgRU4gRElCVUpPIE1FQ0FOSUNPIFkgREUgSEVSUkFNSUVOVEFTIElORFVTVFJJQUxFUw==,TECNICA PROFESIONAL EN DIBUJO MECANICO Y DE HERRAMIENTAS INDUSTRIALES,TECNICO,DESERTOR,24,2.14,M,REGULAR,27,SOLTERO,EMPLEADO,2,0,,,ENGATIVA
MTAxNDI0ODU4MCB8IElOR0VOSUVSSUEgTUVDQVRST05JQ0E=,INGENIERIA MECATRONICA,PROFESIONAL,GRADUADO,75,3.2331066666666666,F,REGULAR,27,SOLTERO,,1,0,,,
MTAxNDI0ODU4MCB8IFRFQ05PTE9HSUEgRU4gTUVDQVRST05JQ0E=,TECNOLOGIA EN MECATRONICA,TECNOLOGIA,DESERTOR,56,2.681785714285714,F,REGULAR,27,SOLTERO,,1,0,,,
MTAxNDI0OTc1MSB8IFRFQ05PTE9HSUEgRU4gREVTQVJST0xMTyBERSBTT0ZUV0FSRQ==,TECNOLOGIA EN DESARROLLO DE SOFTWARE,TECNOLOGIA,DESERTOR,95,3.04677894736842,M,REGULAR,27,SOLTERO,EMPLEADO,2,0,4.6161302000000015,-74.198564,BOSA
